,location,total_sqft,bath,price,BHK
7320,Whitefield,1350.0,3.0,54.0,3
7321,Whitefield,1173.0,2.0,60.0,2
7322,Whitefield,1269.0,2.0,75.0,2
7323,Whitefield,3227.0,5.0,250.0,5
7324,Whitefield,1545.0,3.0,79.0,3
7325,Whitefield,1306.0,3.0,54.65,3
7326,Whitefield,1000.0,2.0,35.0,2
7327,Whitefield,3262.0,4.0,260.0,4
7328,Whitefield,1386.0,3.0,57.46,3
7329,Whitefield,1132.0,2.0,79.28,2
7330,Whitefield,1200.0,2.0,45.84,2
7331,Whitefield,1140.0,2.0,39.0,2
7332,Whitefield,2830.0,5.0,160.0,4
7333,Whitefield,1205.0,2.0,40.0,2
7334,Whitefield,1195.0,2.0,70.0,2
7335,Whitefield,3480.0,4.0,284.0,3
7336,Whitefield,1738.0,2.0,79.0,3
7337,Whitefield,1250.0,2.0,72.0,2
7338,Whitefield,786.0,1.0,34.385,1
7339,Whitefield,1340.0,2.0,77.0,2
7340,Whitefield,1320.0,2.0,79.5,2
7341,Whitefield,750.0,2.0,52.7,2
7342,Whitefield,1200.0,3.0,61.96,3
7343,Whitefield,1180.0,2.0,41.0,2
7344,Whitefield,1095.0,2.0,35.0,2
7345,Whitefield,1415.0,2.0,67.0,2
7346,Whitefield,1105.0,2.0,41.36,2
7347,Whitefield,2475.0,2.0,113.19,3
7348,Whitefield,1200.0,2.0,45.0,2
7349,Whitefield,3445.0,5.0,270.0,4
7350,Whitefield,1700.0,3.0,140.0,3
7351,Whitefield,4827.0,4.0,400.0,4
7352,Whitefield,1405.0,2.0,84.5,2
7353,Whitefield,1345.0,2.0,57.0,3
7354,Whitefield,3252.0,4.0,280.0,4
7355,Whitefield,1200.0,2.0,45.0,2
7356,Whitefield,1150.0,2.0,90.0,2
7357,Whitefield,2400.0,4.0,147.0,4
7358,Whitefield,1440.0,2.0,64.0,3
7359,Whitefield,624.0,1.0,35.0,1
7360,Whitefield,1200.0,2.0,45.0,2
7361,Whitefield,1109.0,2.0,41.49,2
7362,Whitefield,1700.0,3.0,95.0,3
7363,Whitefield,4960.0,4.0,400.0,4
7364,Whitefield,2928.0,4.0,198.0,4
7365,Whitefield,1215.0,2.0,62.0,2
7366,Whitefield,2700.0,5.0,175.0,3
7367,Whitefield,1216.0,2.0,84.0,2
7368,Whitefield,2882.0,5.0,204.0,4
7369,Whitefield,1840.0,3.0,140.0,3
7370,Whitefield,1778.0,3.0,122.0,3
7371,Whitefield,1400.0,2.0,80.0,2
7372,Whitefield,650.0,1.0,25.0,1
7373,Whitefield,2155.0,3.0,125.0,4
7374,Whitefield,905.0,1.0,52.0,1
7375,Whitefield,1230.0,2.0,59.0,2
7376,Whitefield,1205.0,2.0,40.0,2
7377,Whitefield,1125.0,2.0,40.0,2
7378,Whitefield,1216.0,2.0,69.06,2
7379,Whitefield,1216.0,2.0,75.0,2
7380,Whitefield,1355.0,2.0,78.0,2
7381,Whitefield,1255.0,2.0,77.0,2
7382,Whitefield,1216.0,2.0,73.0,2
7383,Whitefield,786.0,1.0,34.735,1
7384,Whitefield,1140.0,2.0,45.0,2
7385,Whitefield,1190.0,2.0,60.0,2
7386,Whitefield,1312.0,2.0,55.0,2
7387,Whitefield,1745.0,3.0,100.0,3
7388,Whitefield,3200.0,4.0,224.0,4
7389,Whitefield,1096.0,2.0,39.0,2
7390,Whitefield,825.0,1.0,44.9,1
7391,Whitefield,1116.0,2.0,51.91,2
7392,Whitefield,1227.0,2.0,53.49,2
7393,Whitefield,1235.0,2.0,47.0,2
7394,Whitefield,1870.0,3.0,138.0,3
7395,Whitefield,1175.0,2.0,39.0,2
7396,Whitefield,1180.0,2.0,41.0,2
7397,Whitefield,1862.0,3.0,125.0,3
7398,Whitefield,1655.0,3.0,113.0,3
7399,Whitefield,530.0,1.0,29.44,1
7400,Whitefield,1085.0,2.0,57.0,2
7401,Whitefield,905.0,1.0,50.0,1
7402,Whitefield,1600.0,3.0,82.0,3
7403,Whitefield,1230.0,4.0,80.0,4
7404,Whitefield,1255.0,2.0,40.0,2
7405,Whitefield,919.5,1.0,32.15,1
7406,Whitefield,905.0,1.0,52.0,1
7407,Whitefield,1200.0,3.0,57.15,3
7408,Whitefield,1451.0,2.0,52.43,3
7409,Whitefield,1187.0,2.0,37.85,2
7410,Whitefield,1216.0,2.0,83.0,2
7411,Whitefield,1301.0,2.0,65.0,2
7412,Whitefield,1330.0,2.0,55.0,3
7413,Whitefield,1155.0,2.0,55.0,2
7414,Whitefield,1355.0,3.0,76.0,2
7415,Whitefield,4075.0,5.0,226.0,4
7416,Whitefield,1216.0,2.0,75.0,2
7417,Whitefield,1242.0,2.0,65.0,2
7418,Whitefield,1495.0,2.0,67.0,3
7419,Whitefield,1548.0,3.0,65.0,3
7420,Whitefield,4245.0,5.0,154.5,4
7421,Whitefield,1200.0,2.0,46.13,2
7422,Whitefield,1200.0,2.0,46.13,2
7423,Whitefield,1405.0,3.0,58.0,3
7424,Whitefield,4245.0,5.0,158.5,4
7425,Whitefield,1355.0,2.0,73.0,2
7426,Whitefield,2882.0,5.0,158.0,4
7427,Whitefield,750.0,1.0,51.0,1
7428,Whitefield,1105.0,2.0,39.99,2
7429,Whitefield,1173.0,2.0,77.0,2
7430,Whitefield,1200.0,3.0,68.4,3
7431,Whitefield,982.0,2.0,37.0,2
7432,Whitefield,1118.0,2.0,42.0,2
7433,Whitefield,1216.0,2.0,69.0,2
7434,Whitefield,3425.0,5.0,250.0,4
7435,Whitefield,1100.0,2.0,37.0,2
7436,Whitefield,1200.0,3.0,56.0,3
7437,Whitefield,4245.0,5.0,157.5,4
7438,Whitefield,1550.0,2.0,49.6,3
7439,Whitefield,2173.0,3.0,128.0,3
7440,Whitefield,1435.0,3.0,45.0,3
7441,Whitefield,905.0,1.0,62.0,1
7442,Whitefield,1870.0,3.0,138.0,3
7443,Whitefield,1320.0,2.0,99.26,2
7444,Whitefield,2901.0,4.0,190.0,3
7445,Whitefield,1485.0,2.0,96.51,2
7446,Whitefield,1755.0,3.0,101.0,3
7447,Whitefield,1608.0,2.0,63.0,3
7448,Whitefield,2225.0,3.0,149.0,3
7449,Whitefield,1250.0,2.0,82.0,2
7450,Whitefield,2085.0,2.0,61.28,3
7451,Whitefield,605.0,1.0,40.0,1
7452,Whitefield,1185.0,2.0,41.0,2
7453,Whitefield,1200.0,3.0,56.58,3
7454,Whitefield,2210.0,3.0,156.0,3
7455,Whitefield,1173.0,2.0,78.2,2
7456,Whitefield,1740.0,4.0,130.0,3
7457,Whitefield,1216.0,2.0,75.0,2
7458,Whitefield,1060.0,2.0,35.0,2
7459,Whitefield,1655.0,3.0,120.0,3
7460,Whitefield,4003.0,6.0,300.0,4
7461,Whitefield,1125.0,2.0,45.0,2
7462,Whitefield,1180.0,2.0,70.0,2
7463,Whitefield,1280.0,2.0,69.0,2
7464,Whitefield,2023.0,4.0,130.0,3
7465,Whitefield,2134.0,4.0,118.0,3
7466,Whitefield,1458.0,2.0,62.0,3
7467,Whitefield,1808.0,4.0,80.0,3
7468,Whitefield,905.0,1.0,60.0,1
7469,Whitefield,1537.0,2.0,70.0,3
7470,Whitefield,1186.0,2.0,55.0,2
7471,Whitefield,1806.0,3.0,85.0,3
7472,Whitefield,1109.0,2.0,35.22,2
7473,Whitefield,1216.0,2.0,67.0,2
7474,Whitefield,1452.0,3.0,90.0,3
7475,Whitefield,2850.0,5.0,240.0,4
7476,Whitefield,1150.0,2.0,55.0,2
7477,Whitefield,1600.0,3.0,69.0,3
7478,Whitefield,2830.0,5.0,190.0,4
7479,Whitefield,1295.0,2.0,78.5,2
7480,Whitefield,840.0,1.0,57.6,1
7481,Whitefield,1991.0,3.0,104.0,3
7482,Whitefield,1190.0,2.0,41.0,2
7483,Whitefield,1109.0,2.0,35.47,2
7484,Whitefield,5200.0,5.0,242.0,4
7485,Whitefield,1655.0,3.0,97.0,3
7486,Whitefield,1850.0,3.0,150.0,3
7487,Whitefield,1200.0,3.0,67.77,3
7488,Whitefield,1290.0,2.0,90.0,2
7489,Whitefield,1200.0,2.0,45.0,2
7490,Whitefield,1140.0,2.0,40.0,2
7491,Whitefield,1216.0,2.0,75.0,2
7492,Whitefield,1356.0,2.0,94.84,2
7493,Whitefield,1338.0,2.0,103.0,2
7494,Whitefield,1115.0,2.0,55.0,2
7495,Whitefield,1870.0,3.0,90.0,3
7496,Whitefield,3450.0,4.0,208.0,3
7497,Whitefield,1105.0,2.0,35.36,2
7498,Whitefield,1074.0,2.0,42.79,2
7499,Whitefield,1100.0,2.0,52.0,2
7500,Whitefield,1267.0,2.0,90.33,2
7501,Whitefield,2400.0,4.0,143.0,4
7502,Whitefield,1836.0,3.0,125.0,3
7503,Whitefield,1197.0,2.0,50.0,2
7504,Whitefield,3596.0,3.0,200.0,3
7505,Whitefield,1275.0,2.0,65.0,3
7506,Whitefield,1155.0,2.0,39.0,2
7507,Whitefield,1141.0,2.0,62.0,2
7508,Whitefield,1216.0,2.0,82.0,2
7509,Whitefield,1495.0,3.0,88.0,2
7510,Whitefield,1564.0,3.0,103.0,3
7511,Whitefield,1585.0,3.0,84.0,3
7512,Whitefield,1200.0,3.0,56.0,3
7513,Whitefield,1140.0,2.0,50.0,2
7514,Whitefield,1558.0,3.0,90.0,3
7515,Whitefield,1216.0,2.0,75.0,2
7516,Whitefield,1227.0,2.0,70.0,2
7517,Whitefield,1704.0,3.0,120.0,3
7518,Whitefield,2085.0,2.0,60.55,3
7519,Whitefield,1256.0,2.0,73.0,2
7520,Whitefield,1195.0,2.0,62.38,2
7521,Whitefield,1770.0,4.0,68.0,3
7522,Whitefield,1300.0,2.0,78.0,2
7523,Whitefield,1570.0,3.0,88.0,3
7524,Whitefield,1216.0,2.0,84.03,2
7525,Whitefield,1240.0,2.0,70.0,2
7526,Whitefield,1216.0,2.0,72.5,2
7527,Whitefield,1215.0,2.0,40.0,2
7528,Whitefield,2025.0,4.0,115.0,3
7529,Whitefield,1346.0,2.0,100.0,3
7530,Whitefield,1020.0,2.0,45.0,2
7531,Whitefield,935.0,2.0,32.72,2
7532,Whitefield,1024.0,2.0,32.0,2
7533,Whitefield,2990.0,3.0,198.0,4
7534,Whitefield,1600.0,3.0,69.1,3
7535,Whitefield,1205.0,2.0,58.0,2
7536,Whitefield,1720.0,3.0,98.97,3
7537,Whitefield,1600.0,3.0,95.0,3
7538,Whitefield,1655.0,3.0,108.0,3
7539,Whitefield,1740.0,3.0,95.0,3
7540,Whitefield,1200.0,3.0,56.72,3
7541,Whitefield,1350.0,2.0,88.0,2
7542,Whitefield,1030.0,2.0,44.0,2
7543,Whitefield,1216.0,2.0,80.0,2
7544,Whitefield,2900.0,4.0,225.0,4
7545,Whitefield,1340.0,2.0,101.0,2
7546,Whitefield,1190.0,2.0,64.0,2
7547,Whitefield,1500.0,3.0,78.57,3
7548,Whitefield,1626.0,3.0,85.0,3
7549,Whitefield,1195.0,2.0,61.36,2
7550,Whitefield,1100.0,2.0,65.0,2
7551,Whitefield,1100.0,2.0,46.5,2
7552,Whitefield,1270.0,2.0,65.0,3
7553,Whitefield,3117.0,3.0,261.0,3
7554,Whitefield,1216.0,2.0,73.0,2
7555,Whitefield,1135.0,2.0,58.0,2
7556,Whitefield,3150.0,3.0,290.0,3
7557,Whitefield,1185.0,2.0,56.0,2
7558,Whitefield,2956.0,5.0,234.0,4
7559,Whitefield,1530.0,3.0,75.0,3
7560,Whitefield,1015.0,2.0,45.0,2
7561,Whitefield,1187.0,2.0,38.0,2
7562,Whitefield,2247.0,3.0,145.0,3
7563,Whitefield,3940.0,5.0,265.0,4
7564,Whitefield,1190.0,2.0,59.0,2
7565,Whitefield,1160.0,2.0,67.0,2
7566,Whitefield,1216.0,2.0,66.88,2
7567,Whitefield,1180.0,2.0,77.0,2
7568,Whitefield,2140.0,3.0,139.0,3
7569,Whitefield,1314.0,2.0,84.0,2
7570,Whitefield,1530.0,3.0,73.0,3
7571,Whitefield,1160.0,2.0,39.0,2
7572,Whitefield,1012.0,2.0,58.0,2
7573,Whitefield,1150.0,2.0,40.21,2
7574,Whitefield,1495.0,2.0,70.0,3
7575,Whitefield,1340.0,2.0,41.0,2
7576,Whitefield,1431.0,3.0,85.0,3
7577,Whitefield,524.0,1.0,29.0,1
7578,Whitefield,2830.0,4.0,161.0,4
7579,Whitefield,2135.0,3.0,149.0,4
7580,Whitefield,2500.0,4.0,100.0,4
7581,Whitefield,3075.0,2.0,188.0,4
7582,Whitefield,1760.0,3.0,160.0,3
7583,Whitefield,1655.0,3.0,110.0,3
7584,Whitefield,840.0,1.0,57.0,1
7585,Whitefield,1725.0,3.0,106.0,3
7586,Whitefield,1130.0,2.0,36.0,2
7587,Whitefield,1059.0,2.0,57.0,2
7588,Whitefield,516.0,1.0,39.0,1
7589,Whitefield,1116.0,2.0,51.91,2
7590,Whitefield,6000.0,4.0,410.0,4
7591,Whitefield,1639.0,3.0,107.0,3
7592,Whitefield,1820.0,3.0,113.0,3
7593,Whitefield,1990.0,3.0,98.0,3
7594,Whitefield,3565.0,4.0,218.0,4
7595,Whitefield,3410.0,5.0,253.0,4
7596,Whitefield,1345.0,3.0,58.0,3
7597,Whitefield,1205.0,2.0,41.0,2
7598,Whitefield,4500.0,4.0,330.0,4
7599,Whitefield,1250.0,2.0,85.0,2
7600,Whitefield,1115.0,2.0,51.91,2
7601,Whitefield,1277.0,2.0,77.0,2
7602,Whitefield,1820.0,3.0,140.0,3
7603,Whitefield,3453.0,4.0,247.0,4
7604,Whitefield,1245.0,2.0,59.76,2
7605,Whitefield,1074.0,2.0,42.8,2
7606,Whitefield,1200.0,2.0,46.13,2
7607,Whitefield,1200.0,2.0,45.84,2
7608,Whitefield,2280.0,4.0,125.0,3
7609,Whitefield,2882.0,5.0,200.0,4
7610,Whitefield,1170.0,2.0,56.0,2
7611,Whitefield,2280.0,3.0,92.63,3
7612,Whitefield,1390.0,2.0,72.0,2
7613,Whitefield,1634.0,3.0,68.0,3
7614,Whitefield,1190.0,2.0,70.0,2
7615,Whitefield,1105.0,2.0,35.4,2
7616,Whitefield,1270.0,2.0,94.0,2
7617,Whitefield,1220.0,2.0,89.0,2
7618,Whitefield,1116.0,2.0,51.91,2
7619,Whitefield,1436.0,2.0,62.15,3
7620,Whitefield,3758.0,3.0,300.0,3
7621,Whitefield,1452.0,2.0,46.29,3
7622,Whitefield,1370.0,2.0,56.0,2
7623,Whitefield,1050.0,2.0,43.0,2
7624,Whitefield,1496.0,2.0,71.81,3
7625,Whitefield,1216.0,2.0,72.0,2
7626,Whitefield,1158.0,2.0,55.0,2
7627,Whitefield,5400.0,5.0,475.0,4
7628,Whitefield,1396.0,3.0,74.0,3
7629,Whitefield,1175.0,2.0,41.0,2
7630,Whitefield,1315.0,2.0,55.0,2
7631,Whitefield,1451.0,2.0,46.4,3
7632,Whitefield,1063.0,2.0,42.52,2
7633,Whitefield,1346.0,2.0,76.01,2
7634,Whitefield,1276.0,2.0,69.5,2
7635,Whitefield,1317.0,2.0,52.0,2
7636,Whitefield,3792.0,4.0,137.0,4
7637,Whitefield,1615.0,3.0,96.9,3
7638,Whitefield,1220.0,2.0,55.0,2
7639,Whitefield,1116.0,2.0,48.76,2
7640,Whitefield,1400.0,2.0,56.0,3
7641,Whitefield,1140.0,2.0,55.0,2
7642,Whitefield,1295.0,2.0,64.5,2
7643,Whitefield,1200.0,2.0,70.0,2
7644,Whitefield,1015.0,2.0,56.0,2
7645,Whitefield,1430.0,3.0,52.0,3
7646,Whitefield,1216.0,2.0,75.0,2
7647,Whitefield,1010.0,2.0,45.0,3
7648,Whitefield,2321.0,4.0,157.0,3
7649,Whitefield,1224.0,2.0,75.0,2
7650,Whitefield,1655.0,3.0,113.0,3
7651,Whitefield,1740.0,3.0,85.0,3
7652,Whitefield,4144.0,5.0,331.0,5
7653,Whitefield,1650.0,3.0,48.0,3
7654,Whitefield,925.0,2.0,35.0,2
7655,Whitefield,1175.0,2.0,50.0,2
7656,Whitefield,1200.0,3.0,67.75,3
7657,Whitefield,2444.0,4.0,145.0,4
7658,Whitefield,1270.0,2.0,110.0,2
7659,Whitefield,1660.0,3.0,110.0,3
7660,Whitefield,1270.0,2.0,105.0,2
7661,Whitefield,1315.0,2.0,69.5,2
7662,Whitefield,1173.0,2.0,78.2,2
7663,Whitefield,1362.0,2.0,85.0,2
7664,Whitefield,1275.0,2.0,38.19,2
7665,Whitefield,1457.0,2.0,105.0,3
7666,Whitefield,1720.0,3.0,128.0,3
7667,Whitefield,1500.0,3.0,61.9,3
7668,Whitefield,1495.0,2.0,78.0,2
7669,Whitefield,1270.0,2.0,52.0,2
7670,Whitefield,1564.0,3.0,103.0,3
7671,Whitefield,1240.0,2.0,41.0,2
7672,Whitefield,1500.0,3.0,71.0,3
7673,Whitefield,1404.0,2.0,59.0,3
7674,Whitefield,1639.0,3.0,107.0,3
7675,Whitefield,1760.0,3.0,139.0,3
7676,Whitefield,613.0,1.0,48.0,1
7677,Whitefield,1730.0,3.0,125.0,3
7678,Whitefield,1453.0,2.0,58.0,3
7679,Whitefield,877.0,1.0,59.0,1
7680,Whitefield,4245.0,5.0,154.5,4
7681,Whitefield,3453.0,4.0,231.0,5
7682,Yelachenahalli,1400.0,2.0,55.0,3
7683,Yelachenahalli,1464.0,2.0,105.0,3
7684,Yelachenahalli,2400.0,1.0,150.0,2
7685,Yelachenahalli,1700.0,3.0,130.0,3
7686,Yelachenahalli,1080.0,2.0,55.0,2
7687,Yelachenahalli,1400.0,2.0,78.0,2
7688,Yelachenahalli,1330.0,3.0,73.5,3
7689,Yelachenahalli,800.0,1.0,30.0,2
7690,Yelachenahalli,1100.0,2.0,60.0,2
7691,Yelachenahalli,1365.0,2.0,72.0,3
7692,Yelachenahalli,1103.0,2.0,55.0,2
7693,Yelachenahalli,1000.0,2.0,50.0,2
7694,Yelahanka,3150.0,4.0,186.0,4
7695,Yelahanka,1600.0,2.0,75.0,3
7696,Yelahanka,1326.0,2.0,78.0,2
7697,Yelahanka,1282.0,2.0,48.7,3
7698,Yelahanka,1350.0,2.0,55.55,2
7699,Yelahanka,1035.0,2.0,45.0,2
7700,Yelahanka,1350.0,2.0,54.0,2
7701,Yelahanka,1210.0,2.0,45.98,2
7702,Yelahanka,1705.0,3.0,95.0,3
7703,Yelahanka,1590.0,2.0,54.0,3
7704,Yelahanka,1234.0,2.0,80.0,2
7705,Yelahanka,1315.0,2.0,85.0,2
7706,Yelahanka,1170.0,2.0,62.5,2
7707,Yelahanka,697.0,1.0,45.0,1
7708,Yelahanka,1120.0,2.0,55.0,2
7709,Yelahanka,2195.0,4.0,127.0,3
7710,Yelahanka,1075.0,2.0,51.5,2
7711,Yelahanka,1614.0,3.0,95.0,3
7712,Yelahanka,1381.0,2.0,52.48,3
7713,Yelahanka,628.0,1.0,24.0,1
7714,Yelahanka,890.0,2.0,40.0,2
7715,Yelahanka,1815.0,3.0,82.0,3
7716,Yelahanka,654.0,1.0,38.4,1
7717,Yelahanka,1150.0,2.0,46.0,2
7718,Yelahanka,1705.0,3.0,74.16,3
7719,Yelahanka,5175.0,2.0,173.0,4
7720,Yelahanka,3042.0,4.0,131.0,4
7721,Yelahanka,1065.0,2.0,40.84,2
7722,Yelahanka,1036.0,2.0,39.35,2
7723,Yelahanka,1300.0,2.0,65.0,2
7724,Yelahanka,1825.0,3.0,105.0,3
7725,Yelahanka,1603.0,3.0,96.0,3
7726,Yelahanka,1304.0,2.0,79.0,2
7727,Yelahanka,1455.0,3.0,61.5,3
7728,Yelahanka,1180.0,2.0,42.0,2
7729,Yelahanka,1616.0,3.0,65.0,3
7730,Yelahanka,915.0,2.0,48.0,2
7731,Yelahanka,1026.0,2.0,41.0,2
7732,Yelahanka,1517.0,3.0,76.3,3
7733,Yelahanka,600.0,2.0,27.0,2
7734,Yelahanka,1274.0,2.0,48.42,2
7735,Yelahanka,1327.0,2.0,85.0,2
7736,Yelahanka,1371.0,2.0,65.0,3
7737,Yelahanka,1712.0,3.0,82.0,3
7738,Yelahanka,1566.0,3.0,97.0,3
7739,Yelahanka,1180.0,3.0,55.0,3
7740,Yelahanka,1270.0,2.0,78.0,2
7741,Yelahanka,1400.0,2.0,80.54,3
7742,Yelahanka,1391.0,2.0,64.5,3
7743,Yelahanka,1322.0,2.0,86.0,2
7744,Yelahanka,1100.0,2.0,70.0,2
7745,Yelahanka,1200.0,2.0,70.0,2
7746,Yelahanka,1326.0,2.0,57.0,2
7747,Yelahanka,4000.0,5.0,220.0,5
7748,Yelahanka,2675.0,4.0,140.0,4
7749,Yelahanka,1500.0,2.0,63.0,3
7750,Yelahanka,654.0,1.0,37.0,1
7751,Yelahanka,1465.0,3.0,80.01,3
7752,Yelahanka,1721.0,3.0,80.86,3
7753,Yelahanka,1060.0,2.0,40.0,2
7754,Yelahanka,1226.0,2.0,52.71,2
7755,Yelahanka,1692.0,3.0,83.0,3
7756,Yelahanka,1033.0,2.0,52.58,2
7757,Yelahanka,1390.0,2.0,65.31,2
7758,Yelahanka,1040.0,2.0,48.86,2
7759,Yelahanka,1345.0,2.0,57.0,3
7760,Yelahanka,2145.0,3.0,125.0,3
7761,Yelahanka,1200.0,2.0,54.0,2
7762,Yelahanka,1322.0,2.0,75.0,2
7763,Yelahanka,1036.0,2.0,39.37,2
7764,Yelahanka,602.0,1.0,26.0,1
7765,Yelahanka,1100.0,2.0,60.0,2
7766,Yelahanka,1614.0,2.0,100.0,3
7767,Yelahanka,1890.0,3.0,108.0,3
7768,Yelahanka,1556.0,3.0,86.0,3
7769,Yelahanka,1610.0,4.0,85.0,3
7770,Yelahanka,1075.0,2.0,42.0,3
7771,Yelahanka,1484.0,2.0,56.4,3
7772,Yelahanka,1260.0,2.0,59.2,2
7773,Yelahanka,1102.0,2.0,52.0,2
7774,Yelahanka,1519.0,2.0,65.0,2
7775,Yelahanka,1859.0,3.0,108.0,3
7776,Yelahanka,1050.0,2.0,45.0,2
7777,Yelahanka,1322.0,2.0,80.0,2
7778,Yelahanka,1075.0,2.0,36.0,3
7779,Yelahanka,1285.0,2.0,56.0,2
7780,Yelahanka,845.0,2.0,43.0,2
7781,Yelahanka,2600.0,4.0,175.0,4
7782,Yelahanka,1305.0,2.0,78.0,2
7783,Yelahanka,1180.0,2.0,56.0,2
7784,Yelahanka,1711.0,3.0,85.61,3
7785,Yelahanka,1315.0,2.0,75.0,2
7786,Yelahanka,3600.0,6.0,200.0,6
7787,Yelahanka,1590.0,3.0,54.0,3
7788,Yelahanka,1390.0,2.0,70.21,2
7789,Yelahanka,1614.0,3.0,95.0,3
7790,Yelahanka,1650.0,3.0,105.0,3
7791,Yelahanka,1200.0,2.0,55.0,2
7792,Yelahanka,990.0,2.0,37.62,2
7793,Yelahanka,935.0,2.0,35.53,2
7794,Yelahanka,1282.0,2.0,48.72,3
7795,Yelahanka,3990.0,4.0,260.0,4
7796,Yelahanka,1620.0,3.0,90.0,3
7797,Yelahanka,654.0,1.0,36.25,1
7798,Yelahanka,1614.0,3.0,93.0,3
7799,Yelahanka,694.0,1.0,30.84,1
7800,Yelahanka,1115.0,2.0,60.0,2
7801,Yelahanka,2317.0,4.0,140.0,3
7802,Yelahanka,1653.0,3.0,93.0,3
7803,Yelahanka,654.0,1.0,38.0,1
7804,Yelahanka,1633.0,2.0,72.0,2
7805,Yelahanka,1445.0,2.0,82.0,2
7806,Yelahanka,1225.0,2.0,62.0,2
7807,Yelahanka,602.0,1.0,38.0,1
7808,Yelahanka,697.0,1.0,35.0,1
7809,Yelahanka,1065.0,2.0,41.38,2
7810,Yelahanka,682.0,1.0,36.23,1
7811,Yelahanka,1023.0,2.0,52.59,2
7812,Yelahanka,1560.0,2.0,98.0,3
7813,Yelahanka,1780.0,3.0,107.0,3
7814,Yelahanka,1342.0,2.0,75.0,3
7815,Yelahanka,1823.0,3.0,103.0,3
7816,Yelahanka,1792.0,3.0,104.0,3
7817,Yelahanka,1304.0,2.0,69.97,2
7818,Yelahanka,1250.0,2.0,54.0,2
7819,Yelahanka,1270.0,2.0,57.0,2
7820,Yelahanka,1300.0,2.0,69.23,2
7821,Yelahanka,1705.0,3.0,91.0,3
7822,Yelahanka,1890.0,4.0,85.0,3
7823,Yelahanka,1835.0,3.0,108.0,3
7824,Yelahanka,1847.0,3.0,92.0,3
7825,Yelahanka,2500.0,3.0,120.0,5
7826,Yelahanka,1890.0,3.0,109.0,3
7827,Yelahanka,700.0,1.0,38.0,1
7828,Yelahanka,1491.0,3.0,85.0,3
7829,Yelahanka,2088.0,5.0,110.0,4
7830,Yelahanka,1185.0,2.0,45.0,2
7831,Yelahanka,1517.0,3.0,71.28,3
7832,Yelahanka,3019.0,6.0,190.0,4
7833,Yelahanka,1756.0,3.0,66.73,3
7834,Yelahanka,1600.0,3.0,100.0,3
7835,Yelahanka,1664.0,3.0,73.95,3
7836,Yelahanka,1140.0,2.0,50.66,2
7837,Yelahanka,1200.0,2.0,60.0,2
7838,Yelahanka,1705.0,3.0,85.0,3
7839,Yelahanka,1350.0,2.0,85.0,3
7840,Yelahanka,1590.0,2.0,54.0,3
7841,Yelahanka,1633.0,3.0,110.0,3
7842,Yelahanka,943.5,1.0,42.535,1
7843,Yelahanka,1355.0,2.0,75.0,3
7844,Yelahanka,3175.0,4.0,156.0,4
7845,Yelahanka,1408.0,2.0,58.0,2
7846,Yelahanka,1101.0,2.0,37.0,2
7847,Yelahanka,1104.0,2.0,58.0,2
7848,Yelahanka,1325.0,2.0,58.0,3
7849,Yelahanka,1175.0,2.0,67.77,2
7850,Yelahanka,1322.0,2.0,77.9,2
7851,Yelahanka,602.0,1.0,33.0,1
7852,Yelahanka,1315.0,2.0,77.0,2
7853,Yelahanka,1430.0,3.0,61.0,3
7854,Yelahanka,1355.0,2.0,51.5,3
7855,Yelahanka,567.0,1.0,25.0,1
7856,Yelahanka,1045.0,2.0,45.0,2
7857,Yelahanka,602.0,2.0,30.0,1
7858,Yelahanka,1362.0,2.0,66.0,2
7859,Yelahanka,1234.0,2.0,80.0,2
7860,Yelahanka,1282.0,2.0,48.72,3
7861,Yelahanka,1180.0,2.0,55.0,2
7862,Yelahanka,1267.0,3.0,78.0,2
7863,Yelahanka,1360.0,2.0,78.19,2
7864,Yelahanka,1025.0,2.0,44.0,2
7865,Yelahanka New Town,650.0,1.0,33.0,1
7866,Yelahanka New Town,500.0,1.0,20.0,1
7867,Yelahanka New Town,440.0,1.0,16.5,1
7868,Yelahanka New Town,1610.0,3.0,92.0,3
7869,Yelahanka New Town,1700.0,3.0,90.0,3
7870,Yelahanka New Town,650.0,1.0,20.0,1
7871,Yelahanka New Town,350.0,1.0,13.5,1
7872,Yelahanka New Town,1541.0,3.0,80.0,3
7873,Yelahanka New Town,1385.0,2.0,65.0,2
7874,Yelahanka New Town,500.0,2.0,24.0,1
7875,Yelahanka New Town,650.0,1.0,17.0,1
7876,Yelahanka New Town,450.0,1.0,16.0,1
7877,Yelahanka New Town,1599.0,3.0,80.0,3
7878,Yelahanka New Town,960.0,2.0,50.0,2
7879,Yelahanka New Town,2095.0,3.0,109.0,4
7880,Yelahanka New Town,1209.0,2.0,65.0,3
7881,Yelahanka New Town,1400.0,2.0,80.0,3
7882,Yelahanka New Town,450.0,1.0,15.0,1
7883,Yelahanka New Town,500.0,1.0,18.0,1
7884,Yelahanka New Town,1420.0,2.0,75.0,3
7885,Yelahanka New Town,2437.0,3.0,125.0,3
7886,Yelahanka New Town,2200.0,2.0,180.0,2
7887,Yelahanka New Town,488.0,1.0,20.0,1
7888,Yelahanka New Town,1100.0,2.0,58.0,2
7889,Yelahanka New Town,860.0,1.0,31.0,2
7890,Yelahanka New Town,1800.0,2.0,45.0,3
